html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,date
https://github.com/UtrechtUniversity/ilab-catalog-theme,True,True,True,False,False,2022-08-13
https://github.com/UtrechtUniversity/irods-offline-install,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/irods-ruleset-youth-cohort,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/irods-sudo-microservices,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/KI1V14005-Tutoraat-KI-Basis,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/labdatasync,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/microbiome,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/miffy,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/mregions-chi,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/msl_api,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/msl_ckan_core,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/msl_ckan_util,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/news-scraping,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/protosc,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/Qualtrics-Peer-Reports,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/rc-deeplearningtemplate,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/RCrstudio,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/RDM-client-software-inventory,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/S23,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/temporal-network-synthesis,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/transferice,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/usethis,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/Workshop-IRAS,True,False,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/yoda-clienttools,True,True,False,False,False,2022-08-13
https://github.com/UtrechtUniversity/yoda-external-user-service,True,False,False,False,False,2022-08-13
https://github.com/UU-Hydro/fieldwork_france,True,True,False,False,False,2022-08-13
https://github.com/UU-Hydro/PCR_BMI,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/AASP,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/AASP-processing,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/alpino-query,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/angular-karma-module-config-testcase,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/angular-karma-ng-google-maps-testcase,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/AnnCor-scripts,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/auchann,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/catharijneverhalen,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/compound-splitter,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/cookiecutter-webapp-deluxe,True,True,True,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/dhl-packages,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/filter-components,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/gretel-vagrant-box,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/handlebars-i18next-parser,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/HistoLexic,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/jquery-promise,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/kbkrant-harvest,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/khatt,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/lassy-xpath,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/LoCMiner,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/Map-your-Heroine,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/microcontact,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/panel-randomizer,True,True,False,True,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/persistent-forking,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/PhpModules,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/programming-in-python,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/R-lookup-and-merge,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/Reader-responses-to-translated-literature,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/readit-interface,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/shico-scripts,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/utils,True,True,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/wisselwerking,True,False,False,False,False,2022-08-13
https://github.com/UUDigitalHumanitieslab/wurzburg-glosses-extraction,True,True,False,False,False,2022-08-13
https://github.com/UUGRASP/UUComputingDocs,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/blim,True,False,False,False,False,2022-08-13
https://github.com/vankesteren/bloctheme,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/blog,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/blog-source,True,False,False,False,False,2022-08-13
https://github.com/vankesteren/brainatlasrender,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/csstrials,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/datasets,True,False,False,False,False,2022-08-13
https://github.com/vankesteren/dav_practicals,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/Densy-Develop,True,False,False,False,False,2022-08-13
https://github.com/vankesteren/efast_code,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/fontfira,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/JSephus,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/julia-tryout,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/koffie,True,False,False,False,False,2022-08-13
https://github.com/vankesteren/Massign,True,True,True,False,False,2022-08-13
https://github.com/vankesteren/pcalg,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/personalsite,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/prettywebsites,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/privacy-preserving-glm,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/privreg,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/readuni,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/shapie,True,False,False,False,False,2022-08-13
https://github.com/vankesteren/single_subject,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/systematic-reviews,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/tFDAprofile,True,False,False,False,False,2022-08-13
https://github.com/vankesteren/universe,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/varmonitor,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/vennvis,True,True,False,False,False,2022-08-13
https://github.com/vankesteren/wa2pdf,True,True,False,False,False,2022-08-13
https://github.com/wooshrow/amp-plugin-adapter-java,True,False,False,False,False,2022-08-13
https://github.com/wooshrow/course-python,True,False,False,False,False,2022-08-13
https://github.com/wooshrow/ooxClone,True,False,False,False,False,2022-08-13
https://github.com/wooshrow/wooshrow,True,False,False,False,False,2022-08-13
https://github.com/wouter-swierstra/onderzoeksdag,True,False,False,False,False,2022-08-13
https://github.com/wouter-swierstra/SoftwareProject,True,False,False,False,False,2022-08-13
